,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,title,zipcode,tel
387,인천광역시 서구 도요지로 54,(경서동),2,A02,A0206,A02060300,1207259,14,20110217103529,http://tong.visitkorea.or.kr/cms/resource/58/1577558_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1577558_image3_1.jpg,126.6562562094,37.5582466915,6.0,20180315170335,34096,7,녹청자박물관,22693,
388,충청남도 논산시 시민로 270,(내동),34,A02,A0206,A02060600,1755094,14,20121120171422,,,127.0951315686,36.1910259698,6.0,20191203162851,16842,3,논산문화예술회관,32983,
389,경상북도 구미시 선산읍 성황2길 11,,35,A02,A0206,A02060300,130096,14,20071106014204,http://tong.visitkorea.or.kr/cms/resource/87/1893587_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1893587_image3_1.jpg,128.2905016851,36.2342785706,6.0,20181231113929,28430,4,농경유물관,39133,
390,경기도 파주시 통일로 600,(아동동),31,A02,A0206,A02060300,130717,14,20060103000000,,,126.7955043556,37.7640640892,6.0,20181228142236,18308,27,농경유물전시관,10944,
391,충청북도 영동군 매곡면 노천2길 5-1,,33,A02,A0206,A02060200,1937651,14,20140728174054,http://tong.visitkorea.or.kr/cms/resource/80/1938080_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1938080_image2_1.jpg,127.9298794149,36.1888521696,6.0,20191113174805,2725,4,농민문학기념관,29121,
392,전라북도 전주시 완산구 농생명로 300,(중동),37,A02,A0206,A02060300,130712,14,20060103000000,http://tong.visitkorea.or.kr/cms/resource/69/728969_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/728969_image3_1.jpg,127.0568222338,35.8313885454,6.0,20181030112555,24394,12,농업과학관,54875,
393,부산광역시 해운대구 동백로 116,(우동),6,A02,A0206,A02060400,1918263,14,20140509140900,http://tong.visitkorea.or.kr/cms/resource/29/1801929_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1801929_image3_1.jpg,129.1513116443,35.1523943787,6.0,20191118165511,17877,16,누리마루 APEC하우스,48100,
394,충청북도 제천시 수산면 옥순봉로 1100,,33,A02,A0206,A02060300,231970,14,20070917000000,http://tong.visitkorea.or.kr/cms/resource/42/2026142_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2026142_image3_1.jpg,128.2006773044,36.9817136347,6.0,20191030155622,23139,7,능강솟대문화공간,27218,
395,경기도 김포시 월곶면 애기봉로275번길 187-49,,31,A02,A0206,A02060100,130655,14,20050831000000,http://tong.visitkorea.or.kr/cms/resource/37/1591737_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/1591737_image3_1.jpg,126.5744031239,37.7375132520,6.0,20181224142321,27627,8,다도박물관,10003,
396,서울특별시 강남구 논현로159길 24,(신사동),1,A02,A0206,A02060500,129921,14,20071106013538,http://tong.visitkorea.or.kr/cms/resource/80/1258080_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1258080_image3_1.jpg,127.0260901416,37.5229879379,6.0,20181226103208,24560,1,다도화랑,06031,
397,서울특별시 종로구 삼일대로 457,(경운동),1,A02,A0206,A02060500,130624,14,20050629000000,http://tong.visitkorea.or.kr/cms/resource/02/683402_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/683402_image3_1.jpg,126.9861256311,37.5753866881,6.0,20181231161636,20385,23,다보성 갤러리,03147,
398,경상북도 칠곡군 가산면 호국로 1486,,35,A02,A0206,A02060200,2406077,14,20160829164614,http://tong.visitkorea.or.kr/cms/resource/89/2405189_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2405189_image3_1.jpg,128.5188756149,36.0464457944,6.0,20191029171915,1297,22,다부동전적기념관,39851,
399,전라남도 강진군 도암면 다산로 766-20,,38,A02,A0206,A02060200,2371605,14,20160303094816,http://tong.visitkorea.or.kr/cms/resource/03/2371603_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2371603_image2_1.jpg,126.7499808978,34.5764140471,6.0,20191030150522,3315,1,다산기념관,59248,
400,제주특별자치도 서귀포시 월드컵로 33,(법환동),39,A02,A0206,A02060100,130855,14,20070910000000,http://tong.visitkorea.or.kr/cms/resource/25/1010425_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/1010425_image3_1.jpg,126.5102161129,33.2468275374,6,20180312150452,28111,3,닥종이인형박물관,63572,064-739-3905~6
401,경기도 용인시 수지구 죽전로 152,(죽전동),31,A02,A0206,A02060100,129834,14,20071106013228,http://tong.visitkorea.or.kr/cms/resource/29/1785829_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1785829_image3_1.jpg,127.1325083884,37.3211827004,6,20180323161833,23210,23,단국대학교 석주선기념박물관,16890,
402,충청북도 단양군 단양읍 수변로 111,,33,A02,A0206,A02060300,1842088,14,20130904093829,http://tong.visitkorea.or.kr/cms/resource/40/2032240_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2032240_image3_1.jpg,128.3706841911,36.9854052776,6,20190823104621,71849,2,단양 다누리아쿠아리움,27011,
403,충청북도 단양군 단양읍 중앙1로 32,,33,A02,A0206,A02060700,129957,14,20071106013655,http://tong.visitkorea.or.kr/cms/resource/11/176511_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/176511_image3_1.jpg,128.3682510740,36.9854663364,6,20180803135628,16606,2,단양문화원,27010,
404,경기도 안산시 상록구 충장로 422,(성포동),31,A02,A0206,A02060500,2615563,14,20190816162415,,,126.8512340775,37.3161115998,6,20191206175025,0,15,단원미술관,15294,
405,강원도 영월군 영월읍 단종로 190,,32,A02,A0206,A02060200,130667,14,20070907000000,http://tong.visitkorea.or.kr/cms/resource/77/556177_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/556177_image3_1.jpg,128.4546816177,37.1951799631,6,20180206170933,22237,8,단종역사관,26225,
406,대구광역시 달성군 가창면 우록길 206,,4,A02,A0206,A02060200,1761643,14,20121204104038,,,128.6471510842,35.7233680767,6,20191128162416,17237,3,달성 한일우호관,42940,
407,대구광역시 달성군 현풍면 현풍동로 92,,4,A02,A0206,A02060700,130010,14,20071106013835,http://tong.visitkorea.or.kr/cms/resource/44/1574044_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1574044_image3_1.jpg,128.4520133654,35.6989033745,6,20180201165332,21833,3,달성문화원,42988,
408,전라남도 담양군 담양읍 죽향문화로 35,,38,A02,A0206,A02060700,129988,14,20071106013754,http://tong.visitkorea.or.kr/cms/resource/89/1971089_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1971089_image3_1.jpg,126.9772427091,35.3095130610,6,20191030100407,17850,7,담양문화원,57365,
409,전라남도 담양군 대전면 대치9길 16,,38,A02,A0206,A02060100,2553930,14,20180717104849,http://tong.visitkorea.or.kr/cms/resource/26/2553926_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2553926_image2_1.jpg,126.8895957452,35.2766069614,6,20191014172332,341,7,담양우표박물관,57328,
410,충청남도 아산시 송악면 외암로1182번길 34-19,,34,A02,A0206,A02060500,130268,14,20071106014944,http://tong.visitkorea.or.kr/cms/resource/42/1601542_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1601542_image3_1.jpg,127.0186791433,36.7427780122,6,20180309131709,41416,9,당림미술관,31557,
411,충청남도 당진시 무수동2길 25-21,(읍내동),34,A02,A0206,A02060600,1754977,14,20121120161048,,,126.6374540424,36.8897210609,6,20191203163257,18735,4,당진문예의전당,31774,
412,경상북도 고령군 대가야읍 지산길 7-8,,35,A02,A0206,A02060600,130100,14,20071106014213,http://tong.visitkorea.or.kr/cms/resource/63/1002863_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1002863_image3_1.jpg,128.2636069812,35.7265857037,6,20180725160851,19351,3,대가야국악당,40138,
413,경상북도 고령군 대가야읍 대가야로 1203,,35,A02,A0206,A02060100,130099,14,20071106014211,http://tong.visitkorea.or.kr/cms/resource/96/1002896_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1002896_image3_1.jpg,128.2568188043,35.7224360503,6,20180326140244,29225,3,대가야박물관,40138,
414,강원도 강릉시 성산면 대관령옛길 1,,32,A02,A0206,A02060100,130057,14,20071106014015,http://tong.visitkorea.or.kr/cms/resource/52/219452_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/219452_image3_1.jpg,128.8040011557,37.7167264799,6,20190507163908,30915,1,대관령박물관,25443,
415,대구광역시 남구 앞산순환로 478,(대명동),4,A02,A0206,A02060700,130384,14,20071106015508,http://tong.visitkorea.or.kr/cms/resource/31/1888931_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1888931_image3_1.jpg,128.5768876060,35.8313073556,6,20180123160817,21281,1,대구 남구문화원,42501,
416,대구광역시 달서구 문화회관길 160,(장기동),4,A02,A0206,A02060700,130386,14,20071106015512,http://tong.visitkorea.or.kr/cms/resource/38/1888938_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1888938_image3_1.jpg,128.5229809055,35.8435133161,6,20180124140209,23542,2,대구 달서문화원,42699,
417,대구광역시 북구 구암로 47,어울아트센터 내 별관 2층 (관음동),4,A02,A0206,A02060700,130385,14,20071106015510,http://tong.visitkorea.or.kr/cms/resource/90/1893690_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1893690_image3_1.jpg,128.5466429499,35.9347756378,6,20180801111426,24541,5,대구 북구문화원,41447,
418,대구광역시 서구 당산로 403,(이현동),4,A02,A0206,A02060700,130387,14,20071106015513,http://tong.visitkorea.or.kr/cms/resource/45/1888945_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/1888945_image3_1.jpg,128.5455336604,35.8728270789,6,20181231151854,24145,6,대구 서구문화원,41759,
419,대구광역시 동구 동부로 149,(신천동),4,A02,A0206,A02060300,2553566,14,20180712134509,http://tong.visitkorea.or.kr/cms/resource/04/2482404_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2482404_image3_1.jpg,128.6294594533,35.8780669221,6,20190503151957,484,4,대구 아쿠아리움,41229,
420,대구광역시 중구 봉산문화길 77,(봉산동) 봉산문화회관 4층,4,A02,A0206,A02060700,130008,14,20071106013832,http://tong.visitkorea.or.kr/cms/resource/94/1888894_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1888894_image3_1.jpg,128.5965738691,35.8634068630,6,20180702142932,21830,8,대구 중구문화원,41958,
421,대구광역시 달서구 야외음악당로 180,(두류동),4,A02,A0206,A02060600,130411,14,20071106015604,http://tong.visitkorea.or.kr/cms/resource/00/1019500_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1019500_image3_1.jpg,128.5561555513,35.8510547396,6,20180927100817,45400,2,대구 코오롱 야외음악당,42672,
422,경상북도 경산시 하양읍 하양로 13-13,,35,A02,A0206,A02060100,129830,14,20070906000000,,,128.8075983702,35.9121802523,6,20181228144949,22896,1,대구가톨릭대학교 역사박물관,38430,
423,대구광역시 남구 앞산순환로 512,(대명동),4,A02,A0206,A02060900,130806,14,20060419000000,http://tong.visitkorea.or.kr/cms/resource/87/1888987_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1888987_image3_1.jpg,128.5807428018,35.8320462318,6,20181030135045,24699,1,대구광역시립남부도서관,42501,
424,대구광역시 중구 공평로10길 25,(동인동2가),4,A02,A0206,A02060900,130746,14,20060303000000,http://tong.visitkorea.or.kr/cms/resource/78/1888978_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1888978_image3_1.jpg,128.6017288304,35.8684480545,6,20180330143440,30831,8,대구광역시립중앙도서관,41939,
425,대구광역시 수성구 동대구로 176,(황금동),4,A02,A0206,A02060600,130191,14,20071106014625,http://tong.visitkorea.or.kr/cms/resource/01/1575201_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1575201_image3_1.jpg,128.6277826972,35.8466898866,6,20190808165704,33273,7,대구광역시어린이회관,42110,
426,대구광역시 남구 중앙대로 219,(대명동),4,A02,A0206,A02060100,129837,14,20071106013236,http://tong.visitkorea.or.kr/cms/resource/35/1573735_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1573735_image3_1.jpg,128.5885637613,35.8527023722,6,20180126094142,24470,1,대구교육대학교 교육박물관,42411,
427,대구광역시 북구 대동로1길 40,(산격동),4,A02,A0206,A02060100,2554087,14,20180717162020,http://tong.visitkorea.or.kr/cms/resource/83/2554083_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2554083_image2_1.jpg,128.6123604195,35.8974255259,6,20191014171749,424,5,대구교육박물관,41535,
428,대구광역시 중구 경상감영길 67,(포정동),4,A02,A0206,A02060200,1251806,14,20110407111220,http://tong.visitkorea.or.kr/cms/resource/71/1240371_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1240371_image3_1.jpg,128.5911630018,35.8717808158,6,20181002160850,40434,8,대구근대역사관,41918,
429,경상북도 경산시 진량읍 대구대로 201,,35,A02,A0206,A02060100,129825,14,20071106013206,http://tong.visitkorea.or.kr/cms/resource/97/1968397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1968397_image3_1.jpg,128.8427733592,35.9013015834,6,20181226163105,20801,1,대구대학교 중앙박물관,38453,
430,대구광역시 달서구 공원순환로 201,(성당동),4,A02,A0206,A02060600,130410,14,20071106015601,http://tong.visitkorea.or.kr/cms/resource/02/1125802_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1125802_image3_1.jpg,128.5594887553,35.8451165839,6,20180328163121,25162,2,대구문화예술회관,42672,
431,대구광역시 수성구 미술관로 40,(삼덕동),4,A02,A0206,A02060500,1856967,14,20131111093229,,,128.6744124743,35.8270151958,6,20190619142649,3053,7,대구미술관,42250,
432,대구광역시 북구 검단로 71-17,(산격동),4,A02,A0206,A02060600,1117178,14,20101026155800,http://tong.visitkorea.or.kr/cms/resource/78/1970478_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1970478_image3_1.jpg,128.6160598608,35.9057718708,6,20181228134712,33942,5,대구북구청소년회관 아트홀,41516,
433,대구광역시 서구 당산로 403,(이현동),4,A02,A0206,A02060600,1116566,14,20101025165650,http://tong.visitkorea.or.kr/cms/resource/81/1892381_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1892381_image3_1.jpg,128.5455336604,35.8728270789,6,20180514170428,30706,6,대구서구문화회관,41759,
434,대구광역시 중구 달성로22길 31-12,(수창동),4,A02,A0206,A02060600,1935424,14,20140717152851,,,128.5845523698,35.8754886074,6,20190610163730,6365,8,대구예술발전소,41920,
435,대구광역시 북구 호암로 15,(칠성동2가),4,A02,A0206,A02060600,130665,14,20051017000000,http://tong.visitkorea.or.kr/cms/resource/62/1783362_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1783362_image3_1.jpg,128.5922514697,35.8834739558,6,20180329171621,25606,5,대구오페라하우스,41585,
436,대구광역시 중구 태평로 141,(태평로2가),4,A02,A0206,A02060600,129736,14,20071106012743,http://tong.visitkorea.or.kr/cms/resource/85/1970485_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1970485_image3_1.jpg,128.5937071082,35.8758692889,6,20181227134428,6402,8,대구콘서트하우스 (구.대구시민회관),41902,
437,전라남도 담양군 금성면 원율길 12,,38,A02,A0206,A02060300,1186650,14,20110126165200,http://tong.visitkorea.or.kr/cms/resource/40/1117540_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/1117540_image3_1.jpg,127.0312368377,35.3525118943,6,20181227105813,30497,7,대나무 건강나라,57301,
438,대전광역시 대덕구 대전로 1348,(읍내동),3,A02,A0206,A02060600,1747497,14,20121102164945,,,127.4206308660,36.3741052155,6,20191205164247,18931,1,"대덕문예회관(구, 대덕구 평생학습센터)",34360,
439,대전광역시 대덕구 대전로 1348,(읍내동),3,A02,A0206,A02060700,130201,14,20071106014644,http://tong.visitkorea.or.kr/cms/resource/03/1944903_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1944903_image3_1.jpg,127.4206308660,36.3741052155,6,20180730134728,23820,1,대덕문화원,34360,
440,서울특별시 종로구 자하문로4길 21,(통의동),1,A02,A0206,A02060500,130459,14,20071106015854,http://tong.visitkorea.or.kr/cms/resource/03/1570903_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1570903_image3_1.jpg,126.9733378475,37.5775028790,6,20190508133637,38444,23,대림미술관,03044,
441,대구광역시 중구 명덕로 333,(대봉동),4,A02,A0206,A02060500,130625,14,20050629000000,,,128.6063954369,35.8558412344,6,20181029153842,31774,8,대백프라자갤러리,41953,
442,경상남도 창원시 의창구 대산면 유등로369번길 14-8,,36,A02,A0206,A02060500,130626,14,20060609000000,,,128.7440974261,35.3451430350,6,20181227100700,16922,16,대산미술관,51122,
443,경상남도 김해시 가야의길 126,(대성동),36,A02,A0206,A02060100,130689,14,20051116000000,http://tong.visitkorea.or.kr/cms/resource/56/882956_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/882956_image3_1.jpg,128.8731002475,35.2360687598,6,20181227135151,24472,4,대성동고분박물관,50917,
444,서울특별시 마포구 와우산로29나길 20,(서교동),1,A02,A0206,A02060500,130348,14,20071106015331,http://tong.visitkorea.or.kr/cms/resource/85/1807785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1807785_image3_1.jpg,126.9278315359,37.5544630750,6,20190327111453,29758,13,대안공간 루프,04053,
445,경기도 안성시 미양면 이박골길 75-33,,31,A02,A0206,A02060500,130566,14,20050520000000,,,127.2486073975,36.9812268502,6,20181231095459,16049,16,대안미술공간 소나무,17598,
446,전라남도 보성군 문덕면 죽산길 520-1,,38,A02,A0206,A02060100,1623825,14,20120507114713,http://tong.visitkorea.or.kr/cms/resource/82/1606982_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1606982_image2_1.jpg,127.1320823066,34.9591441148,6,20190419163902,17488,10,대원사 티벳박물관,59401,
447,대전광역시 서구 가수원로 91-11,(가수원동),3,A02,A0206,A02060900,130802,14,20060418000000,http://tong.visitkorea.or.kr/cms/resource/65/1944865_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/1944865_image3_1.jpg,127.3489170208,36.3016455644,6,20181030132708,27172,3,대전 가수원도서관,35385,
